Player Number,Height (cm),Weight (kg)
6514,182.88,73
6515,152.4,64
6516,170.18,63
6517,154.94,74.8
6518,175.26,69.9
6519,195.58,91.2
6520,185.42,84.8
6521,182.88,73
6522,170.18,73
6523,182.88,77.1
6524,182.88,68
6525,152.4,69.9
6526,170.18,66.2
6527,152.4,66.2
6528,154.94,72.1
6529,185.42,74.8
6530,175.26,79.8
6531,167.64,64.9
6532,195.58,84.8
6533,182.88,74.8
6534,185.42,81.2
6535,185.42,78
6536,152.4,63
6537,187.96,77.1
6538,182.88,69.9
6539,152.4,67.1
6540,193.04,88.9
6541,154.94,67.1
6542,175.26,69.9
6543,193.04,82.1
6544,154.94,74.8
6545,175.26,73
6546,198.12,86.2
6547,154.94,73.9
6548,170.18,64.9
6549,185.42,79.8
6550,182.88,77.1
6551,175.26,68.9
6552,152.4,59.9
6553,175.26,74.8
6554,182.88,73
6555,193.04,84.8
6556,187.96,86.2
6557,182.88,76.2
6558,187.96,82.1
6559,185.42,74.8
6560,152.4,77.1
6561,175.26,72.1
6562,182.88,77.1
6563,182.88,69.9
6564,185.42,76.2
6565,154.94,83
6566,170.18,68.9
6567,152.4,68
6568,187.96,83
6569,152.4,69.9
6570,193.04,78.9
6571,172.72,69.9
6572,152.4,64
6573,175.26,64.9
6574,182.88,82.1
6575,154.94,72.1
6576,175.26,66.2
6577,190.5,79.8
6578,152.4,76.2
6579,185.42,68
6580,175.26,71.2
6581,185.42,68
6582,182.88,76.2
6583,152.4,67.1
6584,182.88,69.9
6585,175.26,62.1
6586,175.26,69.9
6587,182.88,74.8
6588,175.26,64.9
6589,170.18,69.9
6590,185.42,77.1
6591,187.96,86.2
6592,195.58,93
6593,185.42,69.9
6594,182.88,73
6595,170.18,64.9
6596,154.94,81.2
6597,182.88,64
6598,185.42,83.9
6599,152.4,76.2
6600,154.94,71.2
6601,170.18,64
6602,182.88,74.8
6603,187.96,71.2
6604,175.26,73.9
6605,185.42,78.9
6606,152.4,68.9
6607,165.1,58.1
6608,185.42,74.8
6609,152.4,73
6610,154.94,74.8
6611,190.5,86.2
6612,170.18,64.9
6613,187.96,68.9
6614,154.94,76.2
6615,175.26,69.9
6616,185.42,69.9
6617,187.96,77.1
6618,193.04,84.8
6619,185.42,81.2
6620,152.4,69.9
6621,182.88,68
6622,185.42,77.1
6623,154.94,69.9
6624,185.42,81.2
6625,170.18,67.1
6626,172.72,62.1
6627,152.4,76.2
6628,172.72,69.9
6629,187.96,76.2
6630,154.94,73
6631,172.72,67.1
6632,190.5,88
6633,175.26,76.2
6634,152.4,74.8
6635,154.94,82.1
6636,182.88,76.2
6637,152.4,71.2
6638,185.42,78.9
6639,185.42,73
6640,172.72,72.1
6641,198.12,78
6642,182.88,77.1
6643,193.04,79.8
6644,152.4,73.9
6645,182.88,72.1
6646,182.88,86.2
6647,172.72,68
6648,152.4,74.8
6649,154.94,78
6650,154.94,66.2
6651,154.94,74.8
6652,185.42,76.2
6653,175.26,72.1
6654,195.58,84.8
6655,182.88,79.8
6656,187.96,78
6657,182.88,79.8
6658,152.4,78.9
6659,193.04,78.9
6660,175.26,69.9
6661,182.88,77.1
6662,154.94,81.2
6663,185.42,79.8
6664,182.88,73.9
6665,175.26,77.1
6666,187.96,78
6667,175.26,71.2
6668,152.4,69.9
6669,152.4,54.9
6670,182.88,73.9
6671,167.64,63
6672,152.4,69.9
6673,182.88,78.9
6674,182.88,73.9
6675,152.4,74.8
6676,152.4,73
6677,152.4,67.1
6678,175.26,62.1
6679,172.72,64.9
6680,154.94,68.9
6681,187.96,87.1
6682,154.94,78
6683,182.88,84.8
6684,182.88,73
6685,175.26,64.9
6686,154.94,72.1
6687,152.4,69.9
6688,193.04,88
6689,165.1,64
6690,170.18,64
6691,185.42,73.9
6692,185.42,81.2
6693,154.94,71.2
6694,182.88,68
6695,187.96,77.1
6696,172.72,69.9
6697,182.88,73.9
6698,152.4,69.9
6699,175.26,67.1
6700,154.94,67.1
6701,175.26,62.1
6702,175.26,64.9
6703,175.26,78.9
6704,152.4,69.9
6705,175.26,72.1
6706,175.26,74.8
6707,175.26,69.9
6708,190.5,87.1
6709,170.18,69.9
6710,175.26,68
6711,187.96,73.9
6712,175.26,62.1
6713,154.94,74.8
6714,154.94,73.9
6715,152.4,73
6716,152.4,66.2
6717,175.26,64.9
6718,182.88,73.9
6719,175.26,64
6720,185.42,81.2
6721,185.42,83
6722,182.88,78
6723,172.72,66.2
6724,154.94,76.2
6725,152.4,72.1
6726,185.42,81.2
6727,187.96,76.2
6728,152.4,82.1
6729,187.96,78.9
6730,175.26,60.8
6731,152.4,68.9
6732,190.5,81.2
6733,193.04,74.8
6734,182.88,69.9
6735,154.94,74.8
6736,152.4,68.9
6737,175.26,68.9
6738,193.04,84.8
6739,175.26,76.2
6740,195.58,79.8
6741,167.64,64
6742,165.1,60.8
6743,175.26,69.9
6744,175.26,60.8
6745,152.4,78
6746,175.26,74.8
6747,152.4,64.9
6748,187.96,83.9
6749,175.26,68
6750,182.88,73
6751,187.96,78.9
6752,175.26,68
6753,175.26,73.9
6754,170.18,64
6755,152.4,68
6756,187.96,78
6757,152.4,82.1
6758,170.18,63
6759,185.42,74.8
6760,167.64,63
6761,152.4,71.2
6762,154.94,72.1
6763,152.4,68.9
6764,152.4,71.2
6765,187.96,76.2
6766,152.4,77.1
6767,182.88,79.8
6768,190.5,79.8
6769,182.88,71.2
6770,154.94,69.9
6771,175.26,68
6772,182.88,88
6773,182.88,74.8
6774,154.94,69.9
6775,195.58,89.8
6776,152.4,67.1
6777,170.18,74.8
6778,152.4,78
6779,175.26,66.2
6780,175.26,74.8
6781,170.18,73.9
6782,175.26,63
6783,185.42,79.8
6784,172.72,64.9
6785,187.96,74.8
6786,172.72,69.9
6787,175.26,73.9
6788,175.26,73.9
6789,154.94,79.8
6790,182.88,83
6791,172.72,73.9
6792,187.96,73.9
6793,152.4,71.2
6794,170.18,64.9
6795,175.26,79.8
6796,152.4,69.9
6797,187.96,74.8
6798,185.42,74.8
6799,152.4,64.9
6800,182.88,71.2
6801,170.18,64
6802,152.4,66.2
6803,182.88,64
6804,175.26,69.9
6805,190.5,87.1
6806,154.94,72.1
6807,185.42,83.9
6808,152.4,77.1
6809,195.58,79.8
6810,152.4,72.1
6811,185.42,72.1
6812,175.26,71.2
6813,182.88,81.2
6814,152.4,68
6815,154.94,79.8
6816,154.94,74.8
6817,190.5,82.1
6818,193.04,83.9
6819,154.94,84.8
6820,165.1,63
6821,185.42,79.8
6822,193.04,78
6823,154.94,64.9
6824,172.72,68
6825,152.4,76.2
6826,154.94,73.9
6827,175.26,66.2
6828,190.5,83
6829,175.26,69.9
6830,154.94,72.1
6831,170.18,76.2
6832,170.18,68
6833,154.94,77.1
6834,193.04,87.1
6835,165.1,64.9
6836,170.18,72.1
6837,195.58,78
6838,152.4,69.9
6839,152.4,81.2
6840,154.94,74.8
6841,152.4,72.1
6842,172.72,66.2
6843,195.58,89.8
6844,154.94,74.8
6845,182.88,84.8
6846,170.18,73.9
6847,152.4,73.9
6848,182.88,83.9
6849,193.04,73
6850,170.18,69.9
6851,182.88,68
6852,175.26,73.9
6853,182.88,77.1
6854,187.96,78
6855,175.26,66.2
6856,187.96,78
6857,175.26,63
6858,190.5,88
6859,152.4,71.2
6860,170.18,64
6861,152.4,68
6862,167.64,63
6863,154.94,71.2
6864,190.5,88.9
6865,190.5,79.8
6866,175.26,68
6867,175.26,69.9
6868,190.5,88
6869,182.88,67.1
6870,154.94,69.9
6871,175.26,78
6872,175.26,67.1
6873,175.26,73
6874,152.4,81.2
6875,182.88,78
6876,187.96,81.2
6877,175.26,67.1
6878,182.88,74.8
6879,152.4,76.2
6880,193.04,84.8
6881,152.4,68.9
6882,154.94,72.1
6883,185.42,69.9
6884,154.94,74.8
6885,154.94,69.9
6886,170.18,74.8
6887,182.88,74.8
6888,182.88,81.2
6889,152.4,68
6890,182.88,77.1
6891,172.72,69.9
6892,182.88,78
6893,152.4,73
6894,185.42,83.9
6895,170.18,64.9
6896,154.94,83
6897,182.88,73
6898,152.4,66.2
6899,152.4,76.2
6900,182.88,72.1
6901,175.26,64
6902,172.72,72.1
6903,182.88,77.1
6904,152.4,73
6905,193.04,73.9
6906,175.26,64
6907,175.26,68.9
6908,182.88,84.8
6909,195.58,82.1
6910,193.04,83
6911,193.04,79.8
6912,182.88,64.9
6913,182.88,72.1
6914,152.4,69.9
6915,182.88,78
6916,167.64,66.2
6917,154.94,64.9
6918,152.4,78
6919,152.4,74.8
6920,182.88,69.9
6921,182.88,83
6922,152.4,64
6923,152.4,67.1
6924,152.4,63
6925,185.42,78.9
6926,170.18,71.2
6927,193.04,87.1
6928,195.58,73
6929,175.26,73
6930,152.4,76.2
6931,152.4,66.2
6932,175.26,73
6933,185.42,76.2
6934,152.4,77.1
6935,154.94,77.1
6936,154.94,69.9
6937,175.26,69.9
6938,154.94,74.8
6939,175.26,66.2
6940,175.26,59.9
6941,175.26,68.9
6942,190.5,83
6943,187.96,64.9
6944,182.88,72.1
6945,190.5,74.8
6946,182.88,78
6947,175.26,68
6948,152.4,69.9
6949,193.04,83
6950,152.4,68.9
6951,182.88,76.2
6952,175.26,69.9
6953,182.88,74.8
6954,187.96,83
6955,187.96,79.8
6956,154.94,72.1
6957,172.72,64.9
6958,175.26,68
6959,152.4,64.9
6960,187.96,81.2
6961,170.18,68
6962,182.88,73
6963,190.5,78.9
6964,185.42,74.8
6965,154.94,69.9
6966,187.96,78
6967,170.18,62.1
6968,152.4,69.9
6969,185.42,74.8
6970,154.94,74.8
6971,154.94,73
6972,175.26,74.8
6973,185.42,74.8
6974,193.04,72.1
6975,198.12,77.1
6976,152.4,69.9
6977,152.4,68
6978,175.26,79.8
6979,152.4,71.2
6980,185.42,79.8
6981,154.94,76.2
6982,193.04,86.2
6983,172.72,68.9
6984,182.88,73.9
6985,190.5,91.2
6986,182.88,78
6987,165.1,58.1
6988,190.5,74.8
6989,170.18,64.9
6990,182.88,83
6991,182.88,79.8
6992,182.88,78
6993,152.4,69.9
6994,172.72,66.2
6995,182.88,72.1
6996,154.94,59.9
6997,162.56,64
6998,190.5,88.9
6999,182.88,82.1
7000,182.88,74.8
7001,187.96,78
7002,154.94,78.9
7003,187.96,77.1
7004,182.88,79.8
7005,154.94,69.9
7006,190.5,81.2
7007,170.18,59
7008,185.42,81.2
7009,187.96,74.8
7010,195.58,84.8
7011,175.26,69.9
7012,182.88,74.8
7013,175.26,69.9
7014,154.94,74.8
7015,195.58,88
7016,182.88,72.1
7017,172.72,69.9
7018,182.88,73
7019,190.5,79.8
7020,167.64,69.9
7021,182.88,78.9
7022,154.94,73.9
7023,152.4,64.9
7024,172.72,68
7025,193.04,82.1
7026,172.72,64.9
7027,175.26,71.2
7028,193.04,78
7029,154.94,73.9
7030,175.26,68
7031,170.18,67.1
7032,152.4,71.2
7033,172.72,73
7034,187.96,79.8
7035,175.26,59
7036,193.04,86.2
7037,182.88,77.1
7038,185.42,73
7039,195.58,88
7040,154.94,76.2
7041,175.26,69.9
7042,175.26,68.9
7043,190.5,87.1
7044,152.4,74.8
7045,187.96,82.1
7046,154.94,78
7047,190.5,83
7048,195.58,83.9
7049,154.94,68
7050,154.94,76.2
7051,170.18,68
7052,185.42,76.2
7053,154.94,69.9
7054,152.4,66.2
7055,182.88,73
7056,154.94,69.9
7057,175.26,68
7058,185.42,81.2
7059,175.26,68
7060,170.18,63
7061,193.04,83.9
7062,154.94,79.8
7063,190.5,78
7064,152.4,71.2
7065,175.26,68.9
7066,182.88,73
7067,185.42,69.9
7068,175.26,69.9
7069,185.42,73
7070,152.4,72.1
7071,167.64,55.8
7072,193.04,84.8
7073,193.04,106.1
7074,154.94,69.9
7075,190.5,86.2
7076,152.4,67.1
7077,193.04,88.9
7078,182.88,72.1
7079,182.88,83.9
7080,182.88,74.8
7081,172.72,64
7082,182.88,76.2
7083,152.4,64.9
7084,182.88,69.9
7085,152.4,69.9
7086,190.5,77.1
7087,185.42,81.2
7088,185.42,79.8
7089,190.5,78
7090,175.26,66.2
7091,195.58,84.8
7092,182.88,78
7093,154.94,76.2
7094,187.96,83
7095,190.5,91.2
7096,175.26,68.9
7097,182.88,74.8
7098,170.18,68
7099,193.04,74.8
7100,152.4,71.2
7101,152.4,68.9
7102,185.42,74.8
7103,167.64,59.9
7104,172.72,73.9
7105,175.26,69.9
7106,182.88,74.8
7107,187.96,78
7108,170.18,64.9
7109,182.88,81.2
7110,190.5,78.9
7111,154.94,78
7112,193.04,79.8
7113,182.88,73
7114,170.18,64.9
7115,193.04,82.1
7116,182.88,73.9
7117,154.94,69.9
7118,187.96,79.8
7119,154.94,74.8
7120,175.26,68.9
7121,182.88,77.1
7122,167.64,66.2
7123,152.4,76.2
7124,170.18,63
7125,154.94,78.9
7126,175.26,76.2
7127,175.26,68
7128,154.94,73.9
7129,154.94,76.2
7130,152.4,73
7131,154.94,72.1
7132,175.26,72.1
7133,165.1,64.9
7134,185.42,78.9
7135,172.72,64
7136,152.4,72.1
7137,187.96,78
7138,154.94,69.9
7139,175.26,69.9
7140,152.4,68
7141,182.88,74.8
7142,172.72,59.9
7143,175.26,69.9
7144,175.26,71.2
7145,193.04,81.2
7146,175.26,66.2
7147,182.88,78
7148,182.88,78
7149,170.18,66.2
7150,152.4,60.8
7151,175.26,59.9
7152,190.5,78
7153,187.96,78
7154,172.72,69.9
7155,187.96,72.1
7156,182.88,73
7157,175.26,73.9
7158,152.4,68
7159,175.26,74.8
7160,154.94,74.8
7161,182.88,71.2
7162,182.88,72.1
7163,193.04,82.1
7164,182.88,76.2
7165,152.4,74.8
7166,175.26,66.2
7167,182.88,73
7168,154.94,77.1
7169,175.26,69.9
7170,185.42,73
7171,182.88,72.1
7172,175.26,64.9
7173,152.4,72.1
7174,182.88,84.8
7175,185.42,72.1
7176,175.26,68
7177,182.88,73
7178,172.72,69.9
7179,152.4,78
7180,152.4,68.9
7181,152.4,69.9
7182,187.96,78
7183,172.72,72.1
7184,182.88,74.8
7185,182.88,78
7186,165.1,59.9
7187,152.4,73
7188,175.26,69.9
7189,175.26,69.9
7190,182.88,69.9
7191,182.88,76.2
7192,152.4,73
7193,187.96,88
7194,154.94,64.9
7195,182.88,73.9
7196,190.5,83
7197,154.94,68
7198,187.96,77.1
7199,187.96,83.9
7200,187.96,78.9
7201,170.18,64
7202,185.42,73.9
7203,172.72,64
7204,152.4,73.9
7205,175.26,68.9
7206,190.5,73.9
7207,198.12,79.8
7208,170.18,67.1
7209,170.18,59.9
7210,182.88,82.1
7211,187.96,88
7212,187.96,79.8
7213,170.18,63
7214,190.5,74.8
7215,154.94,71.2
7216,185.42,78.9
7217,165.1,64.9
7218,152.4,69.9
7219,172.72,68
7220,154.94,76.2
7221,193.04,84.8
7222,175.26,72.1
7223,154.94,77.1
7224,187.96,78
7225,175.26,67.1
7226,165.1,62.1
7227,152.4,72.1
7228,170.18,58.1
7229,154.94,69.9
7230,187.96,88.9
7231,175.26,74.8
7232,152.4,68.9
7233,154.94,74.8
7234,182.88,73
7235,190.5,88.9
7236,152.4,66.2
7237,185.42,78
7238,152.4,73.9
7239,182.88,76.2
7240,170.18,66.2
7241,175.26,62.1
7242,152.4,69.9
7243,154.94,64.9
7244,172.72,72.1
7245,182.88,79.8
7246,185.42,81.2
7247,185.42,83.9
7248,185.42,88.9
7249,154.94,77.1
7250,185.42,78.9
7251,190.5,79.8
7252,170.18,59.9
7253,187.96,79.8
7254,175.26,73.9
7255,154.94,73.9
7256,152.4,64.9
7257,182.88,73
7258,187.96,77.1
7259,152.4,73
7260,154.94,67.1
7261,175.26,74.8
7262,175.26,72.1
7263,152.4,64.9
7264,152.4,73.9
7265,175.26,73.9
7266,152.4,82.1
7267,175.26,77.1
7268,152.4,73
7269,185.42,77.1
7270,152.4,72.1
7271,185.42,69.9
7272,175.26,71.2
7273,175.26,66.2
7274,154.94,73.9
7275,152.4,59.9
7276,185.42,78
7277,170.18,72.1
7278,165.1,59
7279,193.04,88
7280,152.4,68.9
7281,152.4,72.1
7282,185.42,88.9
7283,154.94,77.1
7284,185.42,76.2
7285,182.88,69.9
7286,200.66,84.8
7287,187.96,79.8
7288,187.96,81.2
7289,152.4,73.9
7290,190.5,102.1
7291,182.88,77.1
7292,152.4,68.9
7293,200.66,89.8
7294,152.4,69.9
7295,185.42,86.2
7296,193.04,78
7297,154.94,74.8
7298,154.94,84.8
7299,152.4,73
7300,182.88,73
7301,185.42,81.2
7302,182.88,73.9
7303,182.88,72.1
7304,182.88,73
7305,152.4,73
7306,182.88,73
7307,193.04,88
7308,152.4,68.9
7309,182.88,86.2
7310,190.5,83
7311,187.96,93.9
7312,193.04,83
7313,193.04,76.2
7314,182.88,72.1
7315,187.96,79.8
7316,182.88,77.1
7317,154.94,68
7318,170.18,64
7319,152.4,69.9
7320,167.64,68
7321,152.4,76.2
7322,154.94,79.8
7323,193.04,84.8
7324,185.42,77.1
7325,193.04,83
7326,154.94,79.8
7327,190.5,87.1
7328,187.96,73.9
7329,182.88,72.1
7330,185.42,82.1
7331,152.4,73
7332,190.5,79.8
7333,187.96,81.2
7334,154.94,68
7335,193.04,74.8
7336,185.42,82.1
7337,182.88,78
7338,185.42,82.1
7339,175.26,64.9
7340,187.96,84.8
7341,190.5,88
7342,187.96,77.1
7343,182.88,77.1
7344,182.88,74.8
7345,185.42,76.2
7346,182.88,71.2
7347,170.18,64
7348,193.04,88.9
7349,182.88,73
7350,154.94,73.9
7351,175.26,68.9
7352,187.96,79.8
7353,172.72,59.9
7354,185.42,72.1
7355,152.4,72.1
7356,190.5,83.9
7357,185.42,78
7358,170.18,68
7359,154.94,74.8
7360,154.94,71.2
7361,193.04,77.1
7362,152.4,73
7363,182.88,74.8
7364,170.18,62.1
7365,185.42,74.8
7366,154.94,79.8
7367,185.42,83
7368,165.1,62.1
7369,172.72,64.9
7370,154.94,71.2
7371,193.04,82.1
7372,190.5,79.8
7373,185.42,73
7374,165.1,66.2
7375,175.26,72.1
7376,152.4,64
7377,170.18,64
7378,182.88,71.2
7379,187.96,88
7380,175.26,72.1
7381,182.88,74.8
7382,167.64,64.9
7383,152.4,81.2
7384,187.96,82.1
7385,152.4,71.2
7386,152.4,72.1
7387,182.88,82.1
7388,187.96,77.1
7389,167.64,73
7390,175.26,69.9
7391,154.94,72.1
7392,185.42,76.2
7393,154.94,69.9
7394,190.5,84.8
7395,187.96,88.9
7396,187.96,78.9
7397,167.64,67.1
7398,190.5,82.1
7399,185.42,82.1
7400,200.66,78
7401,165.1,64
7402,193.04,83
7403,185.42,83.9
7404,185.42,73.9
7405,182.88,77.1
7406,187.96,77.1
7407,182.88,78
7408,187.96,82.1
7409,154.94,69.9
7410,193.04,83
7411,167.64,64
7412,170.18,64.9
7413,172.72,68.9
7414,187.96,78
7415,182.88,69.9
7416,175.26,68
7417,185.42,74.8
7418,190.5,81.2
7419,154.94,82.1
7420,172.72,69.9
7421,193.04,83
7422,182.88,74.8
7423,175.26,64
7424,185.42,82.1
7425,152.4,72.1
7426,182.88,76.2
7427,154.94,69.9
7428,185.42,79.8
7429,152.4,68
7430,185.42,71.2
7431,182.88,69.9
7432,170.18,62.1
7433,152.4,76.2
7434,185.42,73
7435,152.4,71.2
7436,175.26,74.8
7437,154.94,69.9
7438,185.42,73.9
7439,185.42,73
7440,182.88,73.9
7441,152.4,69.9
7442,175.26,73.9
7443,182.88,64
7444,152.4,64
7445,175.26,64.9
7446,185.42,73.9
7447,154.94,74.8
7448,154.94,86.2
7449,170.18,59.9
7450,175.26,66.2
7451,154.94,72.1
7452,152.4,73.9
7453,152.4,66.2
7454,182.88,83
7455,182.88,68.9
7456,185.42,64
7457,172.72,69.9
7458,175.26,68.9
7459,167.64,62.1
7460,182.88,69.9
7461,185.42,74.8
7462,172.72,67.1
7463,182.88,77.1
7464,152.4,78
7465,190.5,79.8
7466,182.88,74.8
7467,190.5,86.2
7468,170.18,66.2
7469,182.88,77.1
7470,187.96,83
7471,185.42,78
7472,190.5,83.9
7473,185.42,74.8
7474,182.88,78.9
7475,167.64,68.9
7476,154.94,82.1
7477,182.88,73.9
7478,190.5,81.2
7479,182.88,67.1
7480,187.96,78
7481,154.94,76.2
7482,185.42,81.2
7483,182.88,73
7484,187.96,78
7485,182.88,71.2
7486,182.88,73
7487,187.96,78
7488,172.72,68
7489,182.88,73
7490,185.42,79.8
7491,175.26,72.1
7492,195.58,83
7493,152.4,59.9
7494,182.88,74.8
7495,170.18,66.2
7496,172.72,67.1
7497,154.94,72.1
7498,154.94,74.8
7499,175.26,72.1
7500,165.1,62.1
7501,187.96,77.1
7502,154.94,68.9
7503,182.88,73
7504,170.18,66.2
7505,154.94,78
7506,182.88,78
7507,170.18,66.2
7508,154.94,74.8
7509,185.42,76.2
7510,175.26,73.9
7511,182.88,74.8
7512,172.72,68
7513,167.64,64
7514,187.96,83
7515,175.26,73.9
7516,187.96,88
7517,175.26,69.9
7518,182.88,73.9
7519,152.4,69.9
7520,162.56,64.9
7521,172.72,73.9
7522,182.88,78
7523,182.88,69.9
7524,185.42,79.8
7525,152.4,73.9
7526,175.26,68
7527,185.42,73.9
7528,190.5,83.9
7529,187.96,84.8
7530,187.96,84.8
7531,203.2,93.9
7532,185.42,76.2
7533,185.42,77.1
7534,172.72,72.1
7535,182.88,74.8
7536,182.88,76.2
7537,182.88,68
7538,175.26,67.1
7539,152.4,68.9
7540,152.4,62.1
7541,190.5,73
7542,175.26,72.1
7543,152.4,67.1
7544,190.5,78
7545,175.26,67.1
7546,152.4,73
7547,187.96,79.8
7548,170.18,64.9
7549,182.88,69.9
7550,190.5,76.2
7551,185.42,83.9
7552,152.4,72.1
7553,172.72,67.1
7554,182.88,76.2
7555,154.94,74.8
7556,154.94,74.8
7557,190.5,84.8
7558,182.88,69.9
7559,154.94,74.8
7560,187.96,83.9
7561,175.26,69.9
7562,172.72,66.2
7563,154.94,73
7564,175.26,73
7565,185.42,78
7566,154.94,77.1
7567,193.04,76.2
7568,182.88,77.1
7569,185.42,72.1
7570,193.04,79.8
7571,190.5,84.8
7572,185.42,78
7573,152.4,68.9
7574,167.64,64.9
7575,154.94,74.8
7576,182.88,77.1
7577,172.72,63
7578,154.94,77.1
7579,165.1,59.9
7580,172.72,66.2
7581,154.94,77.1
7582,154.94,72.1
7583,154.94,74.8
7584,175.26,72.1
7585,172.72,77.1
7586,185.42,78
7587,187.96,83
7588,165.1,62.1
7589,185.42,76.2
7590,175.26,59.9
7591,182.88,73.9
7592,154.94,83
7593,187.96,74.8
7594,198.12,84.8
7595,185.42,69.9
7596,152.4,74.8
7597,182.88,73
7598,152.4,77.1
7599,195.58,88
7600,175.26,68.9
7601,182.88,74.8
7602,185.42,74.8
7603,172.72,63
7604,175.26,78.9
7605,154.94,74.8
7606,152.4,78
7607,195.58,83
7608,185.42,79.8
7609,154.94,78
7610,182.88,73
7611,167.64,64.9
7612,175.26,69.9
7613,193.04,78
7614,154.94,74.8
7615,172.72,67.1
7616,185.42,78
7617,193.04,93.9
7618,152.4,74.8
7619,175.26,64
7620,172.72,59.9
7621,187.96,72.1
7622,193.04,71.2
7623,195.58,89.8
7624,170.18,64.9
7625,187.96,79.8
7626,182.88,72.1
7627,187.96,76.2
7628,154.94,69.9
7629,175.26,69.9
7630,172.72,68
7631,175.26,83
7632,182.88,77.1
7633,154.94,68.9
7634,185.42,82.1
7635,154.94,76.2
7636,182.88,73
7637,182.88,76.2
7638,152.4,69.9
7639,175.26,69.9
7640,187.96,78
7641,185.42,74.8
7642,182.88,74.8
7643,175.26,72.1
7644,172.72,68
7645,165.1,59.9
7646,187.96,83.9
7647,187.96,81.2
7648,185.42,74.8
7649,185.42,76.2
7650,175.26,74.8
7651,185.42,73.9
7652,185.42,83
7653,175.26,79.8
7654,193.04,91.2
7655,187.96,76.2
7656,182.88,74.8
7657,182.88,73
7658,193.04,83.9
7659,172.72,68
7660,193.04,79.8
7661,182.88,78
7662,198.12,83.9
7663,187.96,73.9
7664,175.26,69.9
7665,185.42,78
7666,187.96,83
7667,187.96,73.9
7668,175.26,68.9
7669,154.94,74.8
7670,152.4,73
7671,182.88,63
7672,182.88,83.9
7673,152.4,69.9
7674,170.18,68
7675,195.58,84.8
7676,182.88,76.2
7677,154.94,74.8
7678,154.94,78.9
7679,182.88,73
7680,167.64,57.2
7681,185.42,73
7682,152.4,64
7683,182.88,83.9
7684,182.88,71.2
7685,190.5,79.8
7686,190.5,79.8
7687,182.88,77.1
7688,185.42,78
7689,182.88,76.2
7690,185.42,76.2
7691,154.94,71.2
7692,152.4,74.8
7693,154.94,73
7694,170.18,64.9
7695,152.4,73
7696,185.42,72.1
7697,187.96,86.2
7698,152.4,71.2
7699,175.26,68
7700,187.96,78
7701,175.26,66.2
7702,193.04,79.8
7703,152.4,68
7704,172.72,68.9
7705,154.94,78.9
7706,193.04,82.1
7707,152.4,69.9
7708,195.58,88.9
7709,154.94,72.1
7710,152.4,69.9
7711,152.4,69.9
7712,152.4,69.9
7713,193.04,73.9
7714,185.42,74.8
7715,170.18,64
7716,193.04,83.9
7717,165.1,62.1
7718,152.4,68
7719,154.94,76.2
7720,175.26,67.1
7721,154.94,71.2
7722,193.04,87.1
7723,190.5,84.8
7724,175.26,71.2
7725,175.26,74.8
7726,185.42,79.8
7727,182.88,69.9
7728,185.42,84.8
7729,170.18,68
7730,152.4,74.8
7731,152.4,68
7732,182.88,77.1
7733,152.4,73
7734,175.26,64.9
7735,185.42,77.1
7736,185.42,83
7737,187.96,81.2
7738,175.26,64
7739,182.88,72.1
7740,187.96,86.2
7741,185.42,78.9
7742,182.88,78.9
7743,152.4,69.9
7744,185.42,78.9
7745,152.4,73.9
7746,170.18,68
7747,185.42,84.8
7748,187.96,88
7749,152.4,69.9
7750,175.26,64
7751,167.64,76.2
7752,152.4,64.9
7753,185.42,78.9
7754,152.4,69.9
7755,182.88,73
7756,165.1,62.1
7757,190.5,84.8
7758,152.4,64
7759,170.18,67.1
7760,182.88,78
7761,185.42,71.2
7762,170.18,64.9
7763,182.88,79.8
7764,190.5,87.1
7765,182.88,72.1
7766,172.72,66.2
7767,185.42,73
7768,185.42,74.8
7769,185.42,84.8
7770,154.94,74.8
7771,154.94,74.8
7772,172.72,67.1
7773,152.4,73.9
7774,152.4,71.2
7775,175.26,72.1
7776,185.42,69.9
7777,152.4,68.9
7778,175.26,67.1
7779,152.4,69.9
7780,154.94,72.1
7781,152.4,66.2
7782,190.5,78.9
7783,187.96,72.1
7784,152.4,74.8
7785,175.26,74.8
7786,170.18,68
7787,170.18,69.9
7788,154.94,74.8
7789,185.42,89.8
7790,182.88,78.9
7791,152.4,78
7792,185.42,73
7793,160.02,57.2
7794,175.26,60.8
7795,187.96,88.9
7796,152.4,64
7797,175.26,66.2
7798,182.88,77.1
7799,190.5,73
7800,187.96,79.8
7801,185.42,79.8
7802,195.58,87.1
7803,187.96,73.9
7804,152.4,73
7805,152.4,59.9
7806,175.26,64
7807,182.88,74.8
7808,185.42,78
7809,187.96,79.8
7810,152.4,64.9
7811,190.5,82.1
7812,152.4,72.1
7813,185.42,72.1
7814,170.18,64
7815,190.5,93
7816,172.72,64.9
7817,182.88,83.9
7818,175.26,64
7819,187.96,87.1
7820,170.18,66.2
7821,152.4,71.2
7822,154.94,74.8
7823,187.96,79.8
7824,198.12,88
7825,167.64,64.9
7826,175.26,69.9
7827,193.04,92.1
7828,175.26,69.9
7829,182.88,78
7830,175.26,74.8
7831,187.96,81.2
7832,185.42,73
7833,172.72,67.1
7834,185.42,78
7835,193.04,73.9
7836,154.94,73.9
7837,152.4,71.2
7838,182.88,78
7839,160.02,58.1
7840,198.12,93.9
7841,187.96,79.8
7842,193.04,83
