,height_cm,weight_kgs
4247,190.5,84.8
4248,152.4,72.1
4249,152.4,73.0
4250,185.42,69.9
4251,193.04,88.0
4252,182.88,73.0
4253,152.4,62.1
4254,154.94,71.2
4255,172.72,64.0
4256,193.04,83.9
4257,175.26,71.2
4258,185.42,74.8
4259,154.94,74.8
4260,152.4,74.8
4261,152.4,73.0
4262,152.4,73.9
4263,185.42,82.1
4264,175.26,68.9
4265,154.94,71.2
4266,187.96,83.9
4267,175.26,68.0
4268,185.42,72.1
4269,170.18,64.9
4270,154.94,76.2
4271,152.4,73.0
4272,182.88,77.1
4273,187.96,78.9
4274,187.96,82.1
4275,152.4,68.0
4276,154.94,76.2
4277,154.94,74.8
4278,152.4,68.0
4279,185.42,87.1
4280,185.42,82.1
4281,182.88,68.0
4282,185.42,77.1
4283,152.4,69.9
4284,182.88,74.8
4285,172.72,64.0
4286,152.4,72.1
4287,175.26,67.1
4288,175.26,67.1
4289,185.42,78.0
4290,185.42,78.0
4291,175.26,78.0
4292,154.94,77.1
4293,175.26,71.2
4294,182.88,79.8
4295,185.42,78.0
4296,170.18,64.9
4297,152.4,68.9
4298,175.26,69.9
4299,187.96,69.9
4300,175.26,77.1
4301,182.88,74.8
4302,152.4,68.0
4303,152.4,79.8
4304,175.26,71.2
4305,187.96,73.9
4306,182.88,76.2
4307,185.42,78.0
4308,154.94,73.0
4309,195.58,79.8
4310,182.88,78.9
4311,154.94,79.8
4312,182.88,67.1
4313,152.4,74.8
4314,185.42,86.2
4315,175.26,74.8
4316,175.26,68.9
4317,175.26,68.0
4318,172.72,60.8
4319,175.26,73.0
4320,172.72,73.0
4321,187.96,68.9
4322,175.26,69.9
4323,182.88,77.1
4324,182.88,74.8
4325,154.94,63.0
4326,182.88,72.1
4327,172.72,64.9
4328,193.04,78.0
4329,154.94,73.0
4330,182.88,73.0
4331,187.96,84.8
4332,152.4,78.0
4333,193.04,89.8
4334,185.42,77.1
4335,154.94,69.9
4336,185.42,78.9
4337,175.26,64.9
4338,172.72,79.8
4339,185.42,68.9
4340,185.42,77.1
4341,182.88,71.2
4342,182.88,79.8
4343,187.96,81.2
4344,185.42,73.9
4345,154.94,69.9
4346,187.96,81.2
4347,187.96,73.9
4348,167.64,60.8
4349,175.26,72.1
4350,182.88,73.0
4351,182.88,74.8
4352,193.04,86.2
4353,185.42,76.2
4354,170.18,66.2
4355,172.72,59.9
4356,152.4,64.0
4357,152.4,73.9
4358,185.42,84.8
4359,187.96,82.1
4360,193.04,89.8
4361,152.4,74.8
4362,185.42,74.8
4363,185.42,77.1
4364,175.26,69.9
4365,167.64,64.9
4366,154.94,69.9
4367,187.96,86.2
4368,172.72,66.2
4369,187.96,74.8
4370,193.04,83.0
4371,172.72,67.1
4372,154.94,73.9
4373,154.94,71.2
4374,187.96,79.8
4375,154.94,74.8
4376,182.88,67.1
4377,172.72,62.1
4378,154.94,79.8
4379,172.72,66.2
4380,154.94,64.0
4381,152.4,68.0
4382,190.5,84.8
4383,187.96,84.8
4384,154.94,69.9
4385,190.5,69.9
4386,185.42,72.1
4387,165.1,66.2
4388,175.26,69.9
4389,190.5,84.8
4390,175.26,62.1
4391,175.26,77.1
4392,182.88,73.9
4393,190.5,79.8
4394,185.42,74.8
4395,182.88,78.9
4396,172.72,63.0
4397,193.04,78.0
4398,152.4,66.2
4399,175.26,64.9
4400,154.94,69.9
4401,170.18,62.1
4402,185.42,82.1
4403,182.88,73.0
4404,172.72,66.2
4405,175.26,63.0
4406,165.1,58.1
4407,170.18,74.8
4408,182.88,69.9
4409,172.72,64.0
4410,185.42,81.2
4411,187.96,79.8
4412,185.42,77.1
4413,154.94,78.0
4414,170.18,69.9
4415,175.26,69.9
4416,175.26,69.9
4417,154.94,73.9
4418,175.26,59.9
4419,152.4,64.0
4420,167.64,69.9
4421,175.26,67.1
4422,170.18,71.2
4423,170.18,64.9
4424,182.88,78.9
4425,182.88,73.9
4426,175.26,69.9
4427,154.94,76.2
4428,182.88,68.9
4429,152.4,74.8
4430,187.96,73.9
4431,182.88,74.8
4432,190.5,84.8
4433,152.4,67.1
4434,154.94,64.0
4435,190.5,86.2
4436,154.94,74.8
4437,182.88,71.2
4438,182.88,78.9
4439,152.4,64.0
4440,182.88,79.8
4441,152.4,73.0
4442,175.26,64.0
4443,185.42,76.2
4444,175.26,67.1
4445,152.4,74.8
4446,154.94,72.1
4447,152.4,58.1
4448,187.96,83.0
4449,190.5,79.8
4450,185.42,73.9
4451,154.94,76.2
4452,165.1,64.9
4453,175.26,74.8
4454,182.88,68.0
4455,190.5,83.0
4456,193.04,84.8
4457,154.94,73.0
4458,154.94,68.0
4459,182.88,78.0
4460,152.4,68.0
4461,187.96,84.8
4462,154.94,78.0
4463,185.42,79.8
4464,154.94,72.1
4465,167.64,64.9
4466,185.42,76.2
4467,175.26,78.0
4468,185.42,68.0
4469,185.42,74.8
4470,185.42,79.8
4471,187.96,87.1
4472,182.88,82.1
4473,187.96,79.8
4474,170.18,64.9
4475,152.4,72.1
4476,190.5,76.2
4477,170.18,58.1
4478,175.26,68.9
4479,185.42,74.8
4480,185.42,78.0
4481,182.88,78.0
4482,175.26,64.9
4483,152.4,60.8
4484,187.96,69.9
4485,190.5,78.0
4486,154.94,63.0
4487,185.42,73.0
4488,152.4,69.9
4489,165.1,64.9
4490,175.26,73.0
4491,152.4,73.9
4492,170.18,63.0
4493,172.72,69.9
4494,167.64,63.0
4495,175.26,63.0
4496,172.72,64.9
4497,185.42,81.2
4498,185.42,74.8
4499,187.96,86.2
4500,193.04,88.9
4501,170.18,68.0
4502,170.18,68.0
4503,154.94,73.0
4504,154.94,69.9
4505,175.26,68.0
4506,165.1,62.1
4507,175.26,68.0
4508,167.64,64.9
4509,187.96,78.0
4510,185.42,86.2
4511,187.96,73.0
4512,175.26,69.9
4513,182.88,74.8
4514,185.42,72.1
4515,152.4,74.8
4516,190.5,77.1
4517,190.5,78.0
4518,175.26,66.2
4519,190.5,81.2
4520,195.58,88.0
4521,167.64,72.1
4522,190.5,78.0
4523,187.96,81.2
4524,152.4,72.1
4525,182.88,74.8
4526,182.88,79.8
4527,187.96,84.8
4528,167.64,59.0
4529,175.26,73.0
4530,187.96,73.0
4531,198.12,82.1
4532,152.4,68.9
4533,175.26,64.9
4534,175.26,69.9
4535,167.64,64.9
4536,175.26,64.0
4537,182.88,77.1
4538,152.4,74.8
4539,182.88,78.9
4540,170.18,64.9
4541,187.96,78.0
4542,170.18,69.9
4543,182.88,73.9
4544,182.88,71.2
4545,172.72,63.0
4546,165.1,53.1
4547,167.64,55.8
4548,195.58,79.8
4549,154.94,69.9
4550,190.5,74.8
4551,185.42,76.2
4552,152.4,73.0
4553,154.94,69.9
4554,182.88,72.1
4555,198.12,84.8
4556,193.04,84.8
4557,175.26,73.9
4558,162.56,59.9
4559,182.88,76.2
4560,175.26,81.2
4561,193.04,88.0
4562,175.26,69.9
4563,193.04,74.8
4564,195.58,86.2
4565,154.94,77.1
4566,154.94,49.9
4567,182.88,79.8
4568,152.4,69.9
4569,152.4,76.2
4570,182.88,67.1
4571,182.88,73.0
4572,185.42,79.8
4573,185.42,76.2
4574,154.94,78.0
4575,185.42,79.8
4576,167.64,69.9
4577,154.94,69.9
4578,154.94,72.1
4579,185.42,87.1
4580,170.18,67.1
4581,175.26,69.9
4582,167.64,74.8
4583,175.26,64.9
4584,175.26,66.2
4585,187.96,77.1
4586,187.96,82.1
4587,193.04,84.8
4588,175.26,77.1
4589,175.26,68.9
4590,154.94,69.9
4591,154.94,69.9
4592,154.94,69.9
4593,190.5,76.2
4594,152.4,78.0
4595,182.88,77.1
4596,175.26,64.9
4597,190.5,74.8
4598,170.18,62.1
4599,152.4,69.9
4600,172.72,68.9
4601,152.4,67.1
4602,195.58,81.2
4603,170.18,79.8
4604,152.4,73.9
4605,154.94,69.9
4606,187.96,81.2
4607,154.94,74.8
4608,152.4,67.1
4609,187.96,79.8
4610,170.18,64.9
4611,152.4,74.8
4612,185.42,79.8
4613,182.88,73.0
4614,185.42,69.9
4615,182.88,78.9
4616,185.42,71.2
4617,152.4,62.1
4618,187.96,83.0
4619,152.4,76.2
4620,172.72,69.9
4621,175.26,71.2
4622,185.42,83.0
4623,190.5,83.0
4624,170.18,64.0
4625,152.4,69.9
4626,154.94,77.1
4627,165.1,64.0
4628,170.18,69.9
4629,182.88,72.1
4630,187.96,64.9
4631,154.94,68.0
4632,152.4,74.8
4633,170.18,59.9
4634,175.26,68.0
4635,182.88,82.1
4636,167.64,63.0
4637,154.94,76.2
4638,170.18,66.2
4639,175.26,68.9
4640,182.88,68.0
4641,170.18,69.9
4642,152.4,73.0
4643,154.94,69.9
4644,200.66,79.8
4645,152.4,68.0
4646,172.72,68.0
4647,187.96,77.1
4648,182.88,68.0
4649,170.18,64.9
4650,152.4,72.1
4651,170.18,67.1
4652,182.88,76.2
4653,187.96,74.8
4654,182.88,69.9
4655,154.94,77.1
4656,175.26,64.9
4657,152.4,73.9
4658,182.88,68.0
4659,154.94,68.9
4660,160.02,53.1
4661,193.04,78.9
4662,154.94,69.9
4663,152.4,63.0
4664,182.88,74.8
4665,182.88,69.9
4666,175.26,62.1
4667,175.26,69.9
4668,175.26,68.9
4669,185.42,83.0
4670,175.26,68.0
4671,187.96,74.8
4672,152.4,72.1
4673,172.72,64.9
4674,182.88,79.8
4675,182.88,78.0
4676,182.88,73.9
4677,187.96,79.8
4678,185.42,74.8
4679,182.88,73.0
4680,182.88,64.0
4681,154.94,74.8
4682,185.42,73.0
4683,182.88,67.1
4684,182.88,79.8
4685,170.18,59.9
4686,193.04,83.0
4687,187.96,77.1
4688,182.88,74.8
4689,152.4,73.0
4690,190.5,84.8
4691,170.18,59.9
4692,182.88,82.1
4693,193.04,77.1
4694,182.88,76.2
4695,175.26,72.1
4696,175.26,68.9
4697,182.88,73.0
4698,154.94,74.8
4699,185.42,69.9
4700,187.96,89.8
4701,154.94,68.0
4702,185.42,74.8
4703,185.42,79.8
4704,187.96,78.0
4705,198.12,79.8
4706,185.42,78.0
4707,193.04,87.1
4708,154.94,76.2
4709,152.4,77.1
4710,175.26,73.0
4711,193.04,96.2
4712,175.26,69.9
4713,187.96,71.2
4714,175.26,59.9
4715,185.42,79.8
4716,195.58,78.9
4717,182.88,72.1
4718,185.42,69.9
4719,175.26,64.0
4720,187.96,78.9
4721,193.04,78.9
4722,170.18,74.8
4723,175.26,66.2
4724,172.72,66.2
4725,190.5,78.0
4726,185.42,82.1
4727,195.58,82.1
4728,190.5,82.1
4729,182.88,64.0
4730,152.4,74.8
4731,187.96,66.2
4732,185.42,78.0
4733,185.42,74.8
4734,185.42,74.8
4735,182.88,76.2
4736,193.04,83.9
4737,152.4,68.9
4738,167.64,64.9
4739,187.96,84.8
4740,182.88,73.9
4741,175.26,68.0
4742,182.88,66.2
4743,175.26,64.9
4744,154.94,69.9
4745,170.18,69.9
4746,195.58,79.8
4747,175.26,71.2
4748,190.5,78.9
4749,152.4,64.9
4750,185.42,76.2
4751,185.42,74.8
4752,185.42,78.0
4753,193.04,98.0
4754,182.88,74.8
4755,172.72,66.2
4756,193.04,83.0
4757,154.94,74.8
4758,154.94,73.9
4759,175.26,69.9
4760,152.4,64.9
4761,154.94,69.9
4762,175.26,69.9
4763,182.88,78.9
4764,154.94,73.9
4765,175.26,69.9
4766,175.26,69.9
4767,154.94,72.1
4768,187.96,84.8
4769,175.26,59.9
4770,152.4,69.9
4771,182.88,72.1
4772,187.96,68.0
4773,185.42,76.2
4774,187.96,77.1
4775,154.94,74.8
4776,167.64,59.9
4777,152.4,69.9
4778,154.94,64.9
4779,154.94,78.9
4780,185.42,79.8
4781,193.04,89.8
4782,152.4,69.9
4783,175.26,71.2
4784,185.42,76.2
4785,175.26,69.9
4786,185.42,72.1
4787,152.4,67.1
4788,182.88,74.8
4789,182.88,64.0
4790,182.88,69.9
4791,185.42,74.8
4792,172.72,68.0
4793,154.94,68.0
4794,185.42,79.8
4795,152.4,69.9
4796,175.26,74.8
4797,172.72,62.1
4798,182.88,69.9
4799,152.4,64.9
4800,175.26,62.1
4801,154.94,64.9
4802,170.18,59.0
4803,154.94,76.2
4804,185.42,79.8
4805,154.94,69.9
4806,152.4,78.0
4807,154.94,78.9
4808,175.26,73.0
4809,154.94,73.0
4810,170.18,62.1
4811,193.04,78.0
4812,182.88,74.8
4813,193.04,87.1
4814,175.26,64.9
4815,172.72,64.9
4816,154.94,74.8
4817,187.96,73.0
4818,152.4,71.2
4819,190.5,79.8
4820,172.72,68.0
4821,187.96,77.1
4822,152.4,60.8
4823,152.4,68.0
4824,175.26,66.2
4825,152.4,74.8
4826,172.72,64.9
4827,152.4,78.0
4828,193.04,79.8
4829,154.94,69.9
4830,182.88,77.1
4831,175.26,66.2
4832,167.64,69.9
4833,185.42,72.1
4834,182.88,73.0
4835,154.94,68.0
4836,154.94,74.8
4837,152.4,73.9
4838,182.88,69.9
4839,182.88,73.9
4840,182.88,73.0
4841,187.96,79.8
4842,175.26,66.2
4843,182.88,76.2
4844,175.26,64.0
4845,154.94,73.9
4846,170.18,73.0
4847,152.4,69.9
4848,185.42,79.8
4849,190.5,83.9
4850,175.26,64.9
4851,193.04,79.8
4852,152.4,66.2
4853,170.18,68.9
4854,172.72,66.2
4855,185.42,74.8
4856,154.94,76.2
4857,175.26,79.8
4858,175.26,72.1
4859,152.4,67.1
4860,170.18,68.0
4861,152.4,78.9
4862,185.42,82.1
4863,152.4,69.9
4864,154.94,72.1
4865,187.96,86.2
4866,152.4,74.8
4867,154.94,60.8
4868,185.42,78.0
4869,154.94,64.9
4870,152.4,79.8
4871,175.26,68.0
4872,190.5,77.1
4873,185.42,76.2
4874,185.42,73.9
4875,170.18,66.2
4876,182.88,73.9
4877,152.4,67.1
4878,152.4,69.9
4879,172.72,64.0
4880,182.88,78.0
4881,152.4,68.9
4882,187.96,73.9
4883,182.88,79.8
4884,154.94,67.1
4885,175.26,69.9
4886,167.64,68.0
4887,172.72,69.9
4888,187.96,74.8
4889,182.88,72.1
4890,152.4,64.0
4891,185.42,74.8
4892,182.88,69.9
4893,182.88,72.1
4894,154.94,69.9
4895,152.4,74.8
4896,193.04,79.8
4897,195.58,83.9
4898,195.58,87.1
4899,175.26,68.9
4900,182.88,64.0
4901,175.26,62.1
4902,175.26,62.1
4903,152.4,66.2
4904,172.72,68.0
4905,182.88,73.9
4906,187.96,74.8
4907,152.4,68.0
4908,152.4,68.9
4909,175.26,73.9
4910,190.5,81.2
4911,152.4,69.9
4912,154.94,68.0
4913,154.94,71.2
4914,190.5,72.1
4915,190.5,79.8
4916,154.94,72.1
4917,154.94,74.8
4918,154.94,77.1
4919,154.94,77.1
4920,175.26,63.0
4921,190.5,79.8
4922,182.88,76.2
4923,182.88,64.9
4924,152.4,69.9
4925,182.88,72.1
4926,187.96,77.1
4927,185.42,72.1
4928,152.4,64.9
4929,170.18,55.8
4930,187.96,81.2
4931,182.88,83.0
4932,170.18,59.9
4933,154.94,74.8
4934,182.88,73.0
4935,152.4,74.8
4936,152.4,64.0
4937,182.88,81.2
4938,152.4,68.0
4939,154.94,74.8
4940,152.4,66.2
4941,182.88,68.0
4942,154.94,76.2
4943,182.88,76.2
4944,185.42,74.8
4945,154.94,67.1
4946,152.4,68.0
4947,185.42,78.0
4948,185.42,74.8
4949,198.12,93.0
4950,175.26,64.0
4951,193.04,88.0
4952,187.96,74.8
4953,175.26,64.0
4954,182.88,76.2
4955,187.96,79.8
4956,154.94,74.8
4957,152.4,73.9
4958,193.04,82.1
4959,185.42,78.9
4960,182.88,79.8
4961,185.42,79.8
4962,175.26,68.0
4963,152.4,59.0
4964,182.88,67.1
4965,172.72,69.9
4966,172.72,59.0
4967,172.72,59.9
4968,182.88,72.1
4969,185.42,69.9
4970,170.18,68.9
4971,190.5,77.1
4972,175.26,62.1
4973,175.26,71.2
4974,170.18,64.9
4975,185.42,82.1
4976,152.4,68.0
4977,175.26,72.1
4978,175.26,67.1
4979,182.88,72.1
4980,185.42,78.0
4981,190.5,83.0
4982,182.88,73.9
4983,185.42,73.0
4984,195.58,88.0
4985,185.42,78.9
4986,190.5,76.2
4987,152.4,64.9
4988,182.88,78.0
4989,152.4,68.0
4990,152.4,78.0
4991,154.94,73.9
4992,187.96,91.2
4993,154.94,73.0
4994,154.94,68.0
4995,193.04,83.0
4996,170.18,69.9
4997,152.4,66.2
4998,154.94,78.0
4999,152.4,76.2
5000,182.88,78.9
5001,182.88,81.2
5002,152.4,68.0
5003,154.94,73.0
5004,185.42,72.1
5005,152.4,68.9
5006,182.88,73.9
5007,185.42,76.2
5008,187.96,74.8
5009,182.88,73.0
5010,175.26,68.0
5011,182.88,69.9
5012,175.26,68.0
5013,185.42,72.1
5014,154.94,73.9
5015,154.94,69.9
5016,187.96,83.0
5017,154.94,69.9
5018,187.96,83.9
5019,154.94,72.1
5020,175.26,73.9
5021,182.88,68.0
5022,182.88,74.8
5023,175.26,81.2
5024,182.88,76.2
5025,152.4,71.2
5026,190.5,83.9
5027,190.5,77.1
5028,185.42,81.2
5029,187.96,73.0
5030,152.4,63.0
5031,154.94,73.9
5032,182.88,78.0
5033,185.42,77.1
5034,175.26,63.0
5035,185.42,79.8
5036,152.4,78.0
5037,182.88,69.9
5038,185.42,72.1
5039,154.94,77.1
5040,182.88,78.0
5041,152.4,72.1
5042,170.18,59.9
5043,193.04,83.0
5044,182.88,73.9
5045,182.88,83.9
5046,154.94,68.0
5047,154.94,69.9
5048,182.88,79.8
5049,175.26,68.0
5050,172.72,76.2
5051,152.4,68.9
5052,182.88,72.1
5053,152.4,69.9
5054,182.88,73.9
5055,152.4,63.0
5056,170.18,74.8
5057,170.18,68.9
5058,152.4,66.2
5059,182.88,79.8
5060,182.88,78.9
5061,175.26,69.9
5062,182.88,78.0
5063,190.5,72.1
5064,152.4,71.2
5065,182.88,79.8
5066,175.26,64.9
5067,175.26,68.9
5068,182.88,72.1
5069,175.26,67.1
5070,175.26,74.8
5071,185.42,74.8
5072,152.4,73.9
5073,152.4,66.2
5074,185.42,77.1
5075,187.96,78.0
5076,154.94,72.1
5077,152.4,59.9
5078,154.94,72.1
5079,167.64,60.8
5080,154.94,78.0
5081,152.4,77.1
5082,152.4,66.2
5083,154.94,74.8
5084,182.88,74.8
5085,154.94,69.9
5086,182.88,76.2
5087,190.5,88.0
5088,170.18,59.0
5089,170.18,67.1
5090,190.5,84.8
5091,154.94,78.0
5092,185.42,74.8
5093,175.26,77.1
5094,175.26,64.0
5095,154.94,71.2
5096,185.42,76.2
5097,175.26,71.2
5098,175.26,69.9
5099,195.58,87.1
5100,152.4,76.2
5101,182.88,69.9
5102,185.42,82.1
5103,175.26,64.9
5104,187.96,88.0
5105,152.4,74.8
5106,154.94,68.0
5107,190.5,74.8
5108,193.04,88.9
5109,152.4,69.9
5110,154.94,72.1
5111,185.42,76.2
5112,175.26,73.9
5113,175.26,72.1
5114,193.04,79.8
5115,170.18,64.0
5116,182.88,73.0
5117,187.96,77.1
5118,190.5,88.0
5119,187.96,83.0
5120,152.4,78.0
5121,185.42,79.8
5122,185.42,83.0
5123,172.72,64.0
5124,152.4,71.2
5125,154.94,69.9
5126,187.96,74.8
5127,165.1,59.0
5128,152.4,73.0
5129,165.1,57.2
5130,152.4,68.0
5131,185.42,78.0
5132,193.04,83.0
5133,152.4,74.8
5134,182.88,74.8
5135,182.88,69.9
5136,152.4,64.0
5137,172.72,68.0
5138,175.26,69.9
5139,175.26,78.0
5140,185.42,74.8
5141,185.42,73.9
5142,182.88,64.0
5143,154.94,68.0
5144,187.96,73.9
5145,152.4,78.0
5146,175.26,67.1
5147,167.64,64.9
5148,190.5,88.0
5149,182.88,79.8
5150,185.42,69.9
5151,167.64,64.9
5152,193.04,84.8
5153,187.96,73.0
5154,182.88,69.9
5155,154.94,71.2
5156,152.4,79.8
5157,187.96,77.1
5158,152.4,64.9
5159,154.94,72.1
5160,152.4,76.2
5161,190.5,82.1
5162,187.96,74.8
5163,172.72,59.0
5164,193.04,88.0
5165,175.26,72.1
5166,152.4,69.9
5167,170.18,68.0
5168,154.94,74.8
5169,175.26,68.0
5170,175.26,69.9
5171,185.42,81.2
5172,172.72,72.1
5173,185.42,78.0
5174,175.26,64.9
5175,193.04,82.1
5176,182.88,74.8
5177,170.18,64.9
5178,172.72,67.1
5179,175.26,69.9
5180,182.88,83.9
5181,154.94,77.1
5182,190.5,82.1
5183,198.12,88.0
5184,152.4,69.9
5185,185.42,69.9
5186,187.96,67.1
5187,152.4,73.0
5188,175.26,68.0
5189,154.94,73.0
5190,187.96,78.0
5191,154.94,69.9
5192,187.96,79.8
5193,152.4,72.1
5194,182.88,69.9
5195,152.4,73.9
5196,175.26,67.1
5197,187.96,81.2
5198,170.18,68.0
5199,190.5,74.8
5200,172.72,74.8
5201,185.42,74.8
5202,154.94,69.9
5203,154.94,66.2
5204,154.94,69.9
5205,187.96,88.0
5206,152.4,62.1
5207,187.96,84.8
5208,170.18,64.9
5209,170.18,63.0
5210,182.88,74.8
5211,185.42,79.8
5212,193.04,83.9
5213,154.94,66.2
5214,172.72,64.9
5215,152.4,63.0
5216,172.72,64.0
5217,154.94,77.1
5218,185.42,74.8
5219,190.5,78.0
5220,190.5,91.2
5221,187.96,74.8
5222,187.96,81.2
5223,175.26,67.1
5224,152.4,74.8
5225,172.72,64.9
5226,193.04,83.9
5227,170.18,54.0
5228,152.4,74.8
5229,175.26,71.2
5230,182.88,78.9
5231,193.04,84.8
5232,182.88,74.8
5233,154.94,79.8
5234,185.42,78.9
5235,182.88,72.1
5236,182.88,78.0
5237,154.94,69.9
5238,185.42,74.8
5239,185.42,74.8
5240,152.4,82.1
5241,154.94,74.8
5242,154.94,69.9
5243,154.94,72.1
5244,154.94,77.1
5245,152.4,63.0
5246,152.4,74.8
5247,185.42,74.8
5248,154.94,72.1
5249,185.42,71.2
5250,170.18,64.9
5251,187.96,78.0
5252,154.94,78.0
5253,175.26,82.1
5254,175.26,64.9
5255,154.94,71.2
5256,182.88,78.9
5257,182.88,73.0
5258,175.26,72.1
5259,154.94,68.0
5260,175.26,68.0
5261,154.94,74.8
5262,187.96,78.9
5263,187.96,79.8
5264,175.26,69.9
5265,175.26,62.1
5266,193.04,81.2
5267,185.42,74.8
5268,193.04,77.1
5269,172.72,63.0
5270,185.42,67.1
5271,167.64,64.9
5272,172.72,59.9
5273,182.88,67.1
5274,187.96,81.2
5275,185.42,74.8
5276,152.4,79.8
5277,182.88,77.1
5278,154.94,72.1
5279,152.4,64.0
5280,187.96,73.9
5281,182.88,78.9
5282,154.94,69.9
5283,170.18,68.0
5284,195.58,88.0
5285,175.26,64.9
5286,187.96,78.0
5287,154.94,69.9
5288,195.58,84.8
5289,185.42,79.8
5290,182.88,74.8
5291,175.26,67.1
5292,185.42,72.1
5293,193.04,84.8
5294,170.18,67.1
5295,190.5,84.8
5296,175.26,68.0
5297,175.26,60.8
5298,154.94,77.1
5299,175.26,72.1
5300,185.42,78.0
5301,193.04,96.2
5302,182.88,72.1
5303,175.26,66.2
5304,182.88,77.1
5305,182.88,73.9
5306,187.96,78.0
5307,175.26,73.0
5308,185.42,78.0
5309,182.88,74.8
5310,167.64,58.1
5311,182.88,73.0
5312,152.4,73.0
5313,185.42,71.2
5314,182.88,73.0
5315,175.26,74.8
5316,182.88,72.1
5317,167.64,59.9
5318,154.94,71.2
5319,187.96,82.1
5320,152.4,67.1
5321,182.88,76.2
5322,187.96,83.0
5323,175.26,69.9
5324,154.94,78.0
5325,182.88,73.0
5326,193.04,88.0
5327,152.4,73.0
5328,175.26,68.9
5329,193.04,83.9
5330,187.96,79.8
5331,185.42,69.9
5332,165.1,64.9
5333,193.04,92.1
5334,187.96,83.0
5335,182.88,79.8
5336,187.96,69.9
5337,152.4,67.1
5338,154.94,73.0
5339,190.5,79.8
5340,175.26,62.1
5341,175.26,67.1
5342,185.42,74.8
5343,182.88,79.8
5344,152.4,66.2
5345,187.96,69.9
5346,185.42,78.0
5347,182.88,69.9
5348,175.26,68.9
5349,154.94,73.9
5350,175.26,68.0
5351,193.04,98.9
5352,187.96,69.9
5353,175.26,64.9
5354,182.88,77.1
5355,182.88,74.8
5356,182.88,78.9
5357,182.88,69.9
5358,154.94,81.2
5359,195.58,72.1
5360,152.4,74.8
5361,172.72,69.9
5362,190.5,81.2
5363,185.42,81.2
5364,152.4,76.2
5365,182.88,78.9
5366,175.26,73.0
5367,175.26,69.9
5368,175.26,66.2
5369,167.64,59.0
5370,154.94,66.2
5371,154.94,73.9
5372,175.26,60.8
5373,182.88,77.1
5374,154.94,69.9
5375,152.4,69.9
5376,182.88,77.1
5377,185.42,83.0
5378,190.5,79.8
5379,152.4,74.8
5380,190.5,78.9
5381,175.26,69.9
5382,185.42,76.2
5383,167.64,62.1
5384,154.94,64.9
5385,190.5,83.0
5386,185.42,78.0
5387,175.26,69.9
5388,175.26,63.0
5389,190.5,69.9
5390,187.96,84.8
5391,185.42,77.1
5392,152.4,72.1
5393,175.26,78.0
5394,187.96,76.2
5395,182.88,73.9
5396,193.04,81.2
5397,154.94,73.0
5398,170.18,67.1
5399,152.4,68.9
5400,175.26,68.9
5401,175.26,68.9
5402,175.26,78.0
5403,175.26,68.0
5404,182.88,79.8
5405,154.94,78.0
5406,152.4,74.8
5407,185.42,83.9
5408,154.94,71.2
5409,154.94,68.9
5410,170.18,59.9
5411,193.04,83.0
5412,203.2,79.8
5413,185.42,79.8
5414,175.26,69.9
5415,190.5,87.1
5416,172.72,67.1
5417,185.42,69.9
5418,193.04,84.8
5419,185.42,76.2
5420,154.94,77.1
5421,175.26,68.0
5422,182.88,59.9
5423,182.88,74.8
5424,187.96,78.0
5425,162.56,64.9
5426,175.26,71.2
5427,185.42,59.9
5428,185.42,73.9
5429,175.26,76.2
5430,187.96,69.9
5431,190.5,74.8
5432,170.18,67.1
5433,154.94,71.2
5434,187.96,72.1
5435,175.26,71.2
5436,172.72,68.0
5437,152.4,74.8
5438,154.94,74.8
5439,175.26,69.9
5440,152.4,69.9
5441,152.4,69.9
5442,154.94,74.8
5443,185.42,77.1
5444,185.42,78.0
5445,182.88,76.2
5446,152.4,73.9
5447,193.04,83.9
5448,190.5,77.1
5449,167.64,67.1
5450,195.58,84.8
5451,152.4,69.9
5452,152.4,66.2
5453,187.96,72.1
5454,175.26,66.2
5455,182.88,73.0
5456,154.94,69.9
5457,154.94,64.0
5458,154.94,64.9
5459,170.18,76.2
5460,190.5,78.9
5461,172.72,68.9
5462,167.64,62.1
5463,172.72,66.2
5464,175.26,71.2
5465,152.4,71.2
5466,172.72,58.1
5467,154.94,72.1
5468,182.88,78.0
5469,187.96,79.8
5470,154.94,77.1
5471,175.26,67.1
5472,152.4,71.2
5473,152.4,73.0
5474,152.4,64.9
5475,154.94,64.0
5476,187.96,79.8
5477,152.4,77.1
5478,193.04,88.0
5479,175.26,76.2
5480,187.96,73.0
5481,187.96,83.9
5482,172.72,67.1
5483,187.96,76.2
5484,175.26,66.2
5485,154.94,71.2
5486,170.18,66.2
5487,172.72,66.2
5488,185.42,79.8
5489,193.04,88.0
5490,195.58,94.8
5491,198.12,83.0
5492,185.42,76.2
5493,152.4,64.0
5494,154.94,67.1
5495,175.26,72.1
5496,193.04,69.9
5497,172.72,64.0
5498,175.26,69.9
5499,185.42,74.8
5500,182.88,73.9
5501,175.26,76.2
5502,175.26,62.1
5503,175.26,69.9
5504,152.4,63.0
5505,152.4,68.0
5506,182.88,77.1
5507,154.94,71.2
5508,182.88,72.1
5509,152.4,64.9
5510,187.96,84.8
5511,195.58,89.8
5512,175.26,69.9
5513,175.26,74.8
5514,182.88,69.9
5515,193.04,88.9
5516,175.26,72.1
5517,172.72,64.0
